ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age(days)	Age(wks)	Expr1011	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	DrugDose	Drug	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg/kg formula check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	mgMeth_gMouse_day	d2-d4	d3-d5	d2-d4bias	TestNumber	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	DrugMassConsumed
40147	Oral methamphetamine	SUC0237	041129	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	F	2025-02-03T00:00:00Z	2024-09-06T00:00:00Z	Fionna	150	21.4285714285714		23.4888884226481	96.0999984741211	96.4000015258789	93.1999969482422	89.6999969482422	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														041129_2/3/2025_Oral methamphetamine	041129_2/3/2025_Oral methamphetamine	yes		Kumar Lab	yes	Gigf2tm1b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		2.90000152587891	6.70000457763672	0.302083313465118	5	2.90000152587889	6.70000457763671	0.302083300219662	0.00493850789990163
40194	Oral methamphetamine	SUC0237	041129	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	F	2025-02-05T00:00:00Z	2024-09-06T00:00:00Z	Fionna	152	21.7142857142857		23.3999996185303	93.1999969482422	89.6999969482422	86	85.8000030517578	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													342529.907593848	041129_2/5/2025_Oral methamphetamine	041129_2/5/2025_Oral methamphetamine	yes		Kumar Lab	yes	Gigf2tm1b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.0123076872916537	7.19999694824219	3.89999389648438	0.648648917675018	6	7.1999969482422	3.8999938964844	0.648648908720748	0.0123076872916538
39960	Oral methamphetamine	SUC0237	041131	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-01-17T00:00:00Z	2024-09-06T00:00:00Z	Fionna	133	19		28.1842103255423	93.5999984741211	97.0999984741211	85.0999984741211	84.5999984741211	3							day 10-13 both water bottles		Both Water Bottles															041131_1/17/2025_Oral methamphetamine	041131_1/17/2025_Oral methamphetamine	yes		Kumar Lab	yes	Gigf2tm1b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		8.5	12.5	0.404761910438538	1	8.5	12.5	0.404761904761905	
40007	Oral methamphetamine	SUC0237	041131	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-01-27T00:00:00Z	2024-09-06T00:00:00Z	Fionna	143	20.4285714285714		28.5	98	84.5999984741211	93.4000015258789	82.5	2							day 13-15 Methamphetamine drinking	20	Methamphetamine Drinking	mg_L													321164.919133772	041131_1/27/2025_Oral methamphetamine	041131_1/27/2025_Oral methamphetamine	yes		Kumar Lab	yes	Gigf2tm1b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00161403455232319	4.59999847412109	2.09999847412109	0.68656724691391	2	4.59999847412109	2.09999847412109	0.686567249157919	0.00161403455232319
40054	Oral methamphetamine	SUC0237	041131	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-01-29T00:00:00Z	2024-09-06T00:00:00Z	Fionna	145	20.7142857142857		28.5222223069933	93.4000015258789	82.5	92.4000015258789	75.5999984741211	2							day 15-17 Methamphetamine Drinking	20	Methamphetamine Drinking	mg_L														041131_1/29/2025_Oral methamphetamine	041131_1/29/2025_Oral methamphetamine	yes		Kumar Lab	yes	Gigf2tm1b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		1	6.90000152587891	0.126582249999046	3	1	6.90000152587891	0.126582254031748	0.000350603816643983
40101	Oral methamphetamine	SUC0237	041131	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-01-31T00:00:00Z	2024-09-06T00:00:00Z	Fionna	147	21		28.5444446139865	97.5	98	92.6999969482422	93	3							day 17-20 Methamphetamine Drinking	40	Methamphetamine Drinking	mg_L														041131_1/31/2025_Oral methamphetamine	041131_1/31/2025_Oral methamphetamine	yes		Kumar Lab	yes	Gigf2tm1b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		4.80000305175781	5	0.489796072244644	4	4.8000030517578	5	0.489796077246816	0.00224211896765175
40148	Oral methamphetamine	SUC0237	041131	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-02-03T00:00:00Z	2024-09-06T00:00:00Z	Fionna	150	21.4285714285714		28.5777780744764	96.6999969482422	93	95.5999984741211	87.0999984741211	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														041131_2/3/2025_Oral methamphetamine	041131_2/3/2025_Oral methamphetamine	yes		Kumar Lab	yes	Gigf2tm1b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		1.09999847412109	5.90000152587891	0.157142639160156	5	1.09999847412111	5.90000152587891	0.157142639160158	0.0015396557020695
40195	Oral methamphetamine	SUC0237	041131	B6NJ-Gigyf2-/- Cyfip2-S968F<J>	M	2025-02-05T00:00:00Z	2024-09-06T00:00:00Z	Fionna	152	21.7142857142857		28.6000003814697	95.5999984741211	87.0999984741211	93.9000015258789	79.9000015258789	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													313875.514825734	041131_2/5/2025_Oral methamphetamine	041131_2/5/2025_Oral methamphetamine	yes		Kumar Lab	yes	Gigf2tm1b		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00237761807771672	1.69999694824219	7.19999694824219	0.191011026501656	6	1.69999694824219	7.19999694824219	0.19101102405404	0.00237761807771672
40716	Oral methamphetamine	SUC0238	041152	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-02-21T00:00:00Z	2024-09-07T00:00:00Z	Fionna	167	23.8571428571429		21.0999994277954	100.400001525879	83.1999969482422	95.1999969482422	77.5	3							day 10-13 both water bottles		Both Water Bottles															041152_2/21/2025_Oral methamphetamine	041152_2/21/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		5.20000457763672	5.69999694824219	0.477064579725266	1	5.2000045776368	5.6999969482422	0.477064573366421	
40765	Oral methamphetamine	SUC0238	041152	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-02-24T00:00:00Z	2024-09-07T00:00:00Z	Fionna	170	24.2857142857143		21.2999992370605	96.0999984741211	95.8000030517578	91	92.5999984741211	2							day 13-15 Methamphetamine drinking	20	Methamphetamine Drinking	mg_L													410568.071484206	041152_2/24/2025_Oral methamphetamine	041152_2/24/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00239436556657122	5.09999847412109	3.20000457763672	0.614457428455353	2	5.09999847412109	3.2000045776367	0.614457421559743	0.00239436556657122
40814	Oral methamphetamine	SUC0238	041152	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-02-26T00:00:00Z	2024-09-07T00:00:00Z	Fionna	172	24.5714285714286		21.4333326551649	91	92.5999984741211	88.9000015258789	87.6999969482422	2							day 15-17 Methamphetamine Drinking	20	Methamphetamine Drinking	mg_L														041152_2/26/2025_Oral methamphetamine	041152_2/26/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		2.09999847412109	4.90000152587891	0.29999977350235	3	2.09999847412109	4.90000152587889	0.2999997820173	0.000979781589689015
40863	Oral methamphetamine	SUC0238	041152	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-02-28T00:00:00Z	2024-09-07T00:00:00Z	Fionna	174	24.8571428571429		21.5666660732693	93.0999984741211	87.6999969482422	88.5	82.8000030517578	3							day 17-20 Methamphetamine Drinking	40	Methamphetamine Drinking	mg_L														041152_2/28/2025_Oral methamphetamine	041152_2/28/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		4.59999847412109	4.89999389648438	0.484210759401321	4	4.59999847412109	4.8999938964844	0.484210754563786	0.00284389403442846
40912	Oral methamphetamine	SUC0238	041152	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-03-03T00:00:00Z	2024-09-07T00:00:00Z	Fionna	177	25.2857142857143		21.7666662004259	93.6999969482422	82.8000030517578	92.4000015258789	77	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														041152_3/3/2025_Oral methamphetamine	041152_3/3/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		1.29999542236328	5.80000305175781	0.183097988367081	5	1.2999954223633	5.8000030517578	0.183097986161782	0.00238896560528476
40961	Oral methamphetamine	SUC0238	041152	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-03-05T00:00:00Z	2024-09-07T00:00:00Z	Fionna	179	25.5714285714286		21.8999996185303	92.4000015258789	97	90.5999984741211	90.6999969482422	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													382257.560525442	041152_3/5/2025_Oral methamphetamine	041152_3/5/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00328767686413067	1.80000305175781	6.30000305175781	0.222222432494164	6	1.80000305175781	6.3000030517578	0.2222224315333	0.00328767686413067
40717	Oral methamphetamine	SUC0238	041153	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-02-21T00:00:00Z	2024-09-07T00:00:00Z	Fionna	167	23.8571428571429		23.2000002861023	95.1999969482422	82	90.8000030517578	76.1999969482422	3							day 10-13 both water bottles		Both Water Bottles															041153_2/21/2025_Oral methamphetamine	041153_2/21/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		4.39999389648438	5.80000305175781	0.431372076272964	1	4.3999938964844	5.8000030517578	0.431372079698776	
40766	Oral methamphetamine	SUC0238	041153	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-02-24T00:00:00Z	2024-09-07T00:00:00Z	Fionna	170	24.2857142857143		23.1000003814697	101.800003051758	94	97.0999984741211	91.4000015258789	2							day 13-15 Methamphetamine drinking	20	Methamphetamine Drinking	mg_L													427912.558883195	041153_2/24/2025_Oral methamphetamine	041153_2/24/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00203463398269333	4.70000457763672	2.59999847412109	0.643835961818695	2	4.7000045776369	2.59999847412109	0.643835974356893	0.00203463398269341
40815	Oral methamphetamine	SUC0238	041153	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-02-26T00:00:00Z	2024-09-07T00:00:00Z	Fionna	172	24.5714285714286		22.9222223493788	97.0999984741211	91.4000015258789	94.5	87.0999984741211	2							day 15-17 Methamphetamine Drinking	20	Methamphetamine Drinking	mg_L														041153_2/26/2025_Oral methamphetamine	041153_2/26/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		2.59999847412109	4.30000305175781	0.376811295747757	3	2.59999847412109	4.30000305175781	0.376811289732275	0.00113426980791483
40864	Oral methamphetamine	SUC0238	041153	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-02-28T00:00:00Z	2024-09-07T00:00:00Z	Fionna	174	24.8571428571429		22.7444443172878	95.5999984741211	87.0999984741211	90.0999984741211	84.4000015258789	3							day 17-20 Methamphetamine Drinking	40	Methamphetamine Drinking	mg_L														041153_2/28/2025_Oral methamphetamine	041153_2/28/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		5.5	2.69999694824219	0.670731961727142	4	5.5	2.69999694824219	0.670731956940426	0.00322423059936414
40913	Oral methamphetamine	SUC0238	041153	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-03-03T00:00:00Z	2024-09-07T00:00:00Z	Fionna	177	25.2857142857143		22.4777772691514	95.9000015258789	84.4000015258789	93.3000030517578	77.6999969482422	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														041153_3/3/2025_Oral methamphetamine	041153_3/3/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		2.59999847412109	6.70000457763672	0.279569625854492	5	2.59999847412111	6.70000457763671	0.279569636660461	0.00462678928256728
40962	Oral methamphetamine	SUC0238	041153	B6NJ-Ppfia3-/- Cyfip2-S968F<J>	F	2025-03-05T00:00:00Z	2024-09-07T00:00:00Z	Fionna	179	25.5714285714286		22.2999992370605	93.3000030517578	88.9000015258789	89.5	83.0999984741211	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													374455.196036957	041153_3/5/2025_Oral methamphetamine	041153_3/5/2025_Oral methamphetamine	yes		Kumar Lab	yes	Ppfia3		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00681614920496061	3.80000305175781	5.80000305175781	0.395833402872086	6	3.8000030517578	5.80000305175781	0.395833399560673	0.0068161492049606
39954	Oral methamphetamine	SUC0235	041160	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-01-17T00:00:00Z	2024-09-06T00:00:00Z	Fionna	133	19		28.2526315387927	92.9000015258789	92.0999984741211	79.9000015258789	85.5999984741211	3							day 10-13 both water bottles		Both Water Bottles															041160_1/17/2025_Oral methamphetamine	041160_1/17/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		13	6.5	0.666666686534882	1	13	6.5	0.666666666666667	
40001	Oral methamphetamine	SUC0235	041160	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-01-27T00:00:00Z	2024-09-06T00:00:00Z	Fionna	143	20.4285714285714		28.2000007629395	96.6999969482422	85.5999984741211	92.5	82.1999969482422	2							day 13-15 Methamphetamine drinking	20	Methamphetamine Drinking	mg_L													317189.707730619	041160_1/27/2025_Oral methamphetamine	041160_1/27/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00148936057965	4.19999694824219	3.40000152587891	0.552631258964539	2	4.1999969482422	3.40000152587889	0.55263128835403	0.00148936057965
40048	Oral methamphetamine	SUC0235	041160	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-01-29T00:00:00Z	2024-09-06T00:00:00Z	Fionna	145	20.7142857142857		28.3555560641819	92.5	82.1999969482422	90.8000030517578	75.1999969482422	2							day 15-17 Methamphetamine Drinking	20	Methamphetamine Drinking	mg_L														041160_1/29/2025_Oral methamphetamine	041160_1/29/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		1.69999694824219	7	0.195402011275291	3	1.6999969482422	7	0.195402016616302	0.000599528693563375
40095	Oral methamphetamine	SUC0235	041160	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-01-31T00:00:00Z	2024-09-06T00:00:00Z	Fionna	147	21		28.5111113654243	96	93.6999969482422	91.5	89.4000015258789	3							day 17-20 Methamphetamine Drinking	40	Methamphetamine Drinking	mg_L														041160_1/31/2025_Oral methamphetamine	041160_1/31/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		4.5	4.29999542236328	0.511363923549652	4	4.5	4.2999954223633	0.511363902367974	0.00210444269362164
40142	Oral methamphetamine	SUC0235	041160	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-02-03T00:00:00Z	2024-09-06T00:00:00Z	Fionna	150	21.4285714285714		28.7444443172879	96.1999969482422	89.4000015258789	95.0999984741211	83.9000015258789	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														041160_2/3/2025_Oral methamphetamine	041160_2/3/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		1.09999847412109	5.5	0.166666477918625	5	1.09999847412111	5.5	0.166666474005146	0.00153072845935593
40189	Oral methamphetamine	SUC0235	041160	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-02-05T00:00:00Z	2024-09-06T00:00:00Z	Fionna	152	21.7142857142857		28.8999996185303	95.0999984741211	83.9000015258789	91.9000015258789	78.1999969482422	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													302411.437544924	041160_2/5/2025_Oral methamphetamine	041160_2/5/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00442906157852043	3.19999694824219	5.70000457763672	0.359550148248672	6	3.19999694824219	5.70000457763671	0.359550157259797	0.00442906157852043
39955	Oral methamphetamine	SUC0235	041162	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-01-17T00:00:00Z	2024-09-06T00:00:00Z	Fionna	133	19		30.0473688025223	91.5	93.0999984741211	64.3000030517578	82.5	3							day 10-13 both water bottles		Both Water Bottles															041162_1/17/2025_Oral methamphetamine	041162_1/17/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		27.1999969482422	10.5999984741211	0.719576716423035	1	27.1999969482422	10.5999984741211	0.719576725984207	
40002	Oral methamphetamine	SUC0235	041162	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-01-27T00:00:00Z	2024-09-06T00:00:00Z	Fionna	143	20.4285714285714		31.1000003814697	97.5999984741211	82.5	93.1999969482422	78.5999984741211	2							day 13-15 Methamphetamine drinking	20	Methamphetamine Drinking	mg_L													292486.14869334	041162_1/27/2025_Oral methamphetamine	041162_1/27/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00141479147006717	4.40000152587891	3.90000152587891	0.530120491981506	2	4.40000152587889	3.90000152587891	0.530120470852965	0.00141479147006717
40049	Oral methamphetamine	SUC0235	041162	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-01-29T00:00:00Z	2024-09-06T00:00:00Z	Fionna	145	20.7142857142857		30.7444447411431	93.1999969482422	94.5999984741211	90.1999969482422	89.9000015258789	2							day 15-17 Methamphetamine Drinking	20	Methamphetamine Drinking	mg_L														041162_1/29/2025_Oral methamphetamine	041162_1/29/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		3	4.69999694824219	0.389610558748245	3	3	4.69999694824219	0.389610544025587	0.000975786040456705
40096	Oral methamphetamine	SUC0235	041162	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-01-31T00:00:00Z	2024-09-06T00:00:00Z	Fionna	147	21		30.3888891008165	96.4000015258789	89.9000015258789	89.4000015258789	88.0999984741211	3							day 17-20 Methamphetamine Drinking	40	Methamphetamine Drinking	mg_L														041162_1/31/2025_Oral methamphetamine	041162_1/31/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		7	1.80000305175781	0.795454263687134	4	7	1.80000305175781	0.795454269598434	0.0030712979676123
40143	Oral methamphetamine	SUC0235	041162	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-02-03T00:00:00Z	2024-09-06T00:00:00Z	Fionna	150	21.4285714285714		29.8555556403266	97.5999984741211	88.0999984741211	95.4000015258789	83.4000015258789	2							day 20-22 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L														041162_2/3/2025_Oral methamphetamine	041162_2/3/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work		2.19999694824219	4.69999694824219	0.31884041428566	5	2.19999694824219	4.69999694824219	0.318840419462271	0.00294752102388689
40190	Oral methamphetamine	SUC0235	041162	B6NJ-Rnf25-/- Cyfip2-S968F<J>	F	2025-02-05T00:00:00Z	2024-09-06T00:00:00Z	Fionna	152	21.7142857142857		29.5	95.4000015258789	83.4000015258789	91.9000015258789	80.1999969482422	2							day 22-24 Methamphetamine Drinking	80	Methamphetamine Drinking	mg_L													297195.279396186	041162_2/5/2025_Oral methamphetamine	041162_2/5/2025_Oral methamphetamine	yes		Kumar Lab	yes	Rnf25		OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work	0.00474576271186441	3.5	3.20000457763672	0.522387683391571	6	3.5	3.2000045776367	0.522387702790877	0.00474576271186441
